date,portfolio_value,cash,unrealized_pnl,num_positions,returns,cumulative_returns,drawdown
2022-10-09,11266.82483550724,10944.816921703836,322.0079138034037,19,-0.0039182156074727414,0.12668248355072365,-0.004208353401031857
2022-10-10,11312.393197232948,10897.067860408992,415.3253368239571,18,0.004044472368302188,0.1312393197232946,-0.0001809016017762103
2022-10-11,11326.610574918155,10897.067860408992,429.5427145091642,18,0.0012567966333316694,0.13266105749181523,0.0
2022-10-12,11318.801936075672,10897.067860408992,421.7340756666801,18,-0.0006894064902147612,0.13188019360756686,-0.000689406490214752
2022-10-13,11285.207317061357,10825.477321750503,459.72999531085486,17,-0.002968036652999606,0.1285207317061352,-0.0036553969594826825
2022-10-14,11401.405420239187,10825.477321750503,575.9280984886851,17,0.01029649699054791,0.14014054202391835,0.0
2022-10-15,11230.54387645806,10825.477321750503,405.0665547075569,17,-0.01498600720555232,0.12305438764580567,-0.014986007205552236
2022-10-16,11286.604480425514,10825.477321750503,461.12715867501254,17,0.004991797777930573,0.12866044804255128,-0.01006901654509031
2022-10-17,11330.51327431537,10825.477321750503,505.0359525648677,17,0.003890345760410696,0.1330513274315368,-0.006217842740507356
2022-10-18,11378.855643178831,10825.477321750503,553.3783214283287,17,0.004266564778935944,0.1378855643178829,-0.0019778067904089474
2022-10-19,11502.212103766853,10825.477321750503,676.7347820163496,17,0.010840849418980891,0.15022121037668512,0.0
2022-10-20,11546.474349231084,10825.477321750503,720.997027480581,17,0.003848150691790453,0.15464743492310817,0.0
2022-10-21,11478.258802638955,10825.477321750503,652.7814808884527,17,-0.005907911326774151,0.1478258802638952,-0.005907911326774168
2022-10-22,11522.287198370925,10825.477321750503,696.8098766204217,17,0.003835807894647436,0.15222871983709219,-0.0020947650450347712
2022-10-23,11460.294905107572,10825.477321750503,634.8175833570688,17,-0.005380207262332237,0.14602949051075687,-0.0074637020372588505
2022-10-24,11539.141004159583,11539.141004159583,0.0,20,0.006879936310964396,0.15391410041595788,-0.0006351155209547851
2022-10-25,11481.721423954661,11481.721423954661,0.0,20,-0.004976070591755755,0.14817214239546583,-0.0056080257330442616
2022-10-26,11408.693123088047,11408.693123088047,0.0,20,-0.006360396509381694,0.1408693123088045,-0.011932752975128896
2022-10-27,11413.022941156762,11408.693123088047,4.3298180687139265,20,0.0003795191983866353,0.14130229411567585,-0.01155776248558593
2022-10-28,11373.186865180629,11408.693123088047,-35.50625790741742,20,-0.0034904053186889383,0.13731868651806267,-0.015007826528622982
2022-10-29,11418.932516168119,11316.458192939332,102.47432322878781,19,0.00402223682154923,0.14189325161681166,-0.01104595473954858
2022-10-30,11307.430030873906,11100.037511037308,207.39251983659724,18,-0.009764703061020508,0.1307430030873904,-0.020702797332511853
2022-10-31,11452.259821264135,11100.037511037308,352.2223102268265,18,0.012808373785624605,0.14522598212641347,-0.008159592713530008
2022-11-01,11553.68581163675,11100.037511037308,453.6483005994421,18,0.00885641715744967,0.1553685811636749,0.0
2022-11-02,11474.343236091088,11055.400557757033,418.94267833405513,17,-0.006867295583349531,0.1474343236091087,-0.006867295583349624
2022-11-03,11285.736259564343,10955.98986126748,329.7463982968629,16,-0.016437278600269334,0.12857362595643407,-0.023191694532885127
2022-11-04,11208.009687420341,10529.739257957759,678.270429462581,12,-0.006887151210726805,0.12080096874203394,-0.029919121036530903
2022-11-05,10933.578110607115,10212.965366540206,720.61274406691,10,-0.024485308673603545,0.0933578110607114,-0.05367185079631206
2022-11-06,10667.83341005251,10212.965366540206,454.8680435123043,10,-0.024305373580931877,0.06678334100525096,-0.07667270999285945
2022-11-07,10670.587055197811,10212.965366540206,457.62168865760486,10,0.00025812599798435976,0.0670587055197811,-0.07643437521466011
2022-11-08,9972.176105900266,9747.33638841837,224.83971748189663,5,-0.06545197051340668,-0.0027823894099735513,-0.13688356525530623
2022-11-09,9637.63501561937,9585.407143267737,52.22787235163133,4,-0.03354745110076396,-0.03623649843806309,-0.16583892164416952
2022-11-10,9818.344961012976,9585.407143267737,232.93781774523796,4,0.018750445010703887,-0.01816550389870253,-0.15019803021438904
2022-11-11,9738.343458417181,9585.407143267737,152.9363151494431,4,-0.008148165797134621,-0.02616565415828198,-0.15712235755893375
2022-11-12,9720.964632804738,9585.407143267737,135.5574895370001,4,-0.0017845771908384656,-0.027903536719526167,-0.15862653777430175
2022-11-13,9704.512679503925,9585.407143267737,119.10553623618722,4,-0.0016924198289225423,-0.029548732049607507,-0.1600504949053017
2022-11-14,9717.660383260138,9585.407143267737,132.25323999240095,4,0.0013548030890804252,-0.028233961673986285,-0.15891252872112782
2022-11-15,9733.438892509874,9585.407143267737,148.03174924213698,4,0.0016236942460878812,-0.02665611074901275,-0.15754685983355574
2022-11-16,9689.644858459054,9585.407143267737,104.23771519131722,4,-0.004499338264148389,-0.03103551415409478,-0.16133734148285864
2022-11-17,9669.066993563916,9585.407143267737,83.65985029617865,4,-0.0021236965023722076,-0.0330933006436086,-0.16311840643742165
2022-11-18,9697.16486594344,9585.407143267737,111.7577226757029,4,0.0029059548763314957,-0.03028351340565627,-0.16068646628969638
2022-11-19,9693.868352346408,9585.407143267737,108.46120907867054,4,-0.0003399461226660794,-0.030613164765359357,-0.16097178767118234
2022-11-20,9613.606868369341,9497.478832591867,116.12803577747461,3,-0.00827961357218554,-0.038639313163066125,-0.16791861704542663
2022-11-21,9577.250125969129,9382.099818588997,195.15030738013192,2,-0.0037818004103988834,-0.04227498740308744,-0.17106538276096955
2022-11-22,9596.07589542478,9382.099818588997,213.97607683578323,2,0.001965675868128791,-0.0403924104575224,-0.16943596598760624
2022-11-23,9605.693464861708,9382.099818588997,223.59364627271134,2,0.001002239826126683,-0.03943065351382946,-0.16860354163457056
2022-11-24,9602.923117003214,9602.923117003214,0.0,20,-0.0002884068566864073,-0.039707688299678856,-0.16884332207378794
2022-11-25,9656.226225379183,9656.226225379183,0.0,20,0.005550716977166026,-0.034377377462081915,-0.16422980659093803
2022-11-26,9650.370554984678,9650.370554984678,0.0,20,-0.0006064139610891806,-0.03496294450153248,-0.16473662930448352
2022-11-27,9662.795960312229,9650.370554984678,12.425405327551633,20,0.0012875573281621033,-0.0337204039687774,-0.16366117983059908
2022-11-28,9650.920150967764,9650.370554984678,0.5495959830850556,20,-0.0012290241244089506,-0.03490798490322389,-0.16468906041676698
2022-11-29,9624.750959030136,9650.370554984678,-25.619595954542824,20,-0.002711574806160244,-0.03752490409698672,-0.1669540685158509
2022-11-30,9566.808380833514,9619.62816325908,-52.8197824255662,19,-0.006020163892371588,-0.043319161916648974,-0.17196914155325888
2022-12-01,9553.505658416345,9619.62816325908,-66.12250484273413,19,-0.0013905078776136337,-0.044649434158365864,-0.17312052498483624
2022-12-02,9497.295235135907,9557.339979849457,-60.04474471354992,17,-0.005883748363190389,-0.05027047648640959,-0.17798567574251242
2022-12-03,9502.180032202188,9557.339979849457,-55.159947647269945,17,0.000514335602436411,-0.04978199677978157,-0.1775628845098341
2022-12-04,9416.243501141164,9483.02884601403,-66.78534487286478,16,-0.009043875275967395,-0.05837564988588406,-0.1850009032046536
2022-12-05,9315.836239507846,9398.1113028879,-82.27506338005483,15,-0.01066319723158704,-0.0684163760492158,-0.1936913993173476
2022-12-06,9300.885800735288,9398.1113028879,-97.22550215261175,15,-0.0016048413033661335,-0.06991141992647154,-0.1949853966629825
2022-12-07,9316.277394039495,9398.1113028879,-81.83390884840692,15,0.001654852412335872,-0.06837226059605084,-0.19365321630468466
2022-12-08,9344.659524358192,9398.1113028879,-53.45177852970915,15,0.003046509793370511,-0.06553404756418113,-0.1911966729313041
2022-12-09,9344.267922303452,9382.277450554038,-38.00952825058637,14,-4.1906508602029824e-05,-0.06557320776965514,-0.19123056705488722
2022-12-10,9356.402680742971,9382.277450554038,-25.874769811067384,14,0.0012986312614768902,-0.06435973192570321,-0.19018027378593774
2022-12-11,9349.638471738359,9382.277450554038,-32.6389788156793,14,-0.0007229497527435624,-0.06503615282616448,-0.19076573275677108
2022-12-12,9334.250640214479,9349.035870251406,-14.785230036926066,13,-0.0016458210197531908,-0.06657493597855246,-0.19209758752370454
2022-12-13,9356.059845634065,9349.035870251406,7.023975382658228,13,0.0023364709455759858,-0.06439401543659395,-0.19020994701009294
2022-12-14,9365.657684604128,9349.035870251406,16.621814352721245,13,0.001025841981391551,-0.0634342315395876,-0.18937923037762258
2022-12-15,9361.530208890332,9349.035870251406,12.494338638925075,13,-0.0004407032429319946,-0.06384697911096715,-0.18973647357958315
2022-12-16,9419.209211345658,9103.69499712257,315.51421422308897,7,0.006161279317407953,-0.05807907886543462,-0.18474421367259902
2022-12-17,9406.0041814012,9103.69499712257,302.30918427863054,7,-0.0014019255383511675,-0.05939958185988037,-0.18588714157973993
2022-12-18,9420.425330365733,9103.69499712257,316.73033324316384,7,0.0015331854724291993,-0.05795746696342707,-0.18463895557229215
2022-12-19,9492.029859628261,9103.69499712257,388.33486250569166,7,0.007600986871762361,-0.05079701403717429,-0.17844140697785066
2022-12-20,9458.304306218552,9103.69499712257,354.6093090959819,7,-0.003553039118971979,-0.05416956937814521,-0.18136043679738592
2022-12-21,9479.88839338733,9103.69499712257,376.19339626476017,7,0.002282025030066581,-0.05201116066126743,-0.17949228082355476
2022-12-22,9481.154127702048,9103.69499712257,377.4591305794778,7,0.00013351784980941694,-0.05188458722979561,-0.17938272839713829
2022-12-23,9470.103337973263,9103.69499712257,366.4083408506935,7,-0.0011655532206249486,-0.05298966620267409,-0.18033920150095548
2022-12-24,9482.986777167387,9482.986777167387,0.0,20,0.0013604327993406162,-0.05170132228326174,-0.1792241080663437
2022-12-25,9457.954405119339,9457.954405119339,0.0,20,-0.0026397139040961193,-0.05420455948806657,-0.18139072160042785
2022-12-26,9446.054961498261,9446.054961498261,0.0,20,-0.001258141360317544,-0.055394503850174415,-0.18242064779152206
2022-12-27,9468.616311467838,9446.054961498261,22.561349969577616,20,0.0023884415305157614,-0.053138368853216766,-0.1804679073122152
2022-12-28,9561.450350099505,9446.054961498261,115.39538860124361,20,0.009804393332448313,-0.04385496499005015,-0.1724328923269397
2022-12-29,9616.58143056391,9446.054961498261,170.52646906564956,20,0.0057659746634390885,-0.0383418569436097,-0.16766116135180129
2022-12-30,9635.135653748148,9418.267028167507,216.86862558064115,19,0.0019293990612159195,-0.03648643462518608,-0.1660552475778999
2022-12-31,9636.077725972033,9418.267028167507,217.81069780452484,19,9.777467155003272e-05,-0.03639222740279757,-0.165973708903641
2023-01-01,9621.874836565346,9418.267028167507,203.6078083978385,19,-0.0014739284811293718,-0.037812516343466274,-0.16720300400809865
2023-01-02,9581.66755457798,9418.267028167507,163.40052641047248,19,-0.004178736750406475,-0.04183324454220294,-0.17068304342087812
2023-01-03,9562.111223486674,9418.267028167507,143.8441953191676,19,-0.00204101540571211,-0.043788877651333546,-0.17237569210547443
2023-01-04,9486.9923970854,9306.56646480941,180.4259322759905,17,-0.00785588293689432,-0.05130076029146102,-0.178877411784022
2023-01-05,9455.16740381763,9306.56646480941,148.6009390082198,17,-0.003354592471007667,-0.05448325961823797,-0.18163194343622566
2023-01-06,9349.9718539188,9155.460003146578,194.51185077222266,16,-0.011125720508804116,-0.06500281460812096,-0.1907368777068874
2023-01-07,9311.095421922284,9155.460003146578,155.63541877570623,16,-0.004157919681888833,-0.06889045780777248,-0.1941017287708967
2023-01-08,9235.843092300096,9103.36609398805,132.4769983120452,15,-0.008082006059675018,-0.07641569076999133,-0.20061500348245198
2023-01-09,9257.885821959759,9103.36609398805,154.51972797170896,15,0.0023866505135887728,-0.07421141780402496,-0.1987071508699582
2023-01-10,9141.84441171506,8849.710418653329,292.13399306173073,11,-0.012534331539221233,-0.0858155588284949,-0.20875082110096133
2023-01-11,9250.113154506804,8849.710418653329,400.40273585347427,11,0.011843205584750605,-0.0749886845493204,-0.19937989440649487
2023-01-12,9333.101035624071,8750.297622298125,582.8034133259458,9,0.008971553075200367,-0.06668989643759371,-0.19219708863609022
2023-01-13,9552.168356151255,8750.297622298125,801.8707338531297,9,0.023472082825527263,-0.04478316438487551,-0.17323627179385448
2023-01-14,9723.560838318532,8750.297622298125,973.2632160204073,9,0.01794278280877526,-0.027643916168147764,-0.15840182978447834
2023-01-15,9703.34555009971,8750.297622298125,953.047927801585,9,-0.0020790005384815347,-0.029665444990029988,-0.16015151283354148
2023-01-16,9671.066697036975,8750.297622298125,920.76907473885,9,-0.0033265694698879633,-0.03289333029630348,-0.162945327170281
2023-01-17,9644.281282220094,8750.297622298125,893.9836599219688,9,-0.0027696443066707044,-0.03557187177799159,-0.16526367087925597
2023-01-18,9373.09187808831,8750.297622298125,622.7942557901843,9,-0.028119192731524856,-0.06269081219117001,-0.18873578259780774
2023-01-19,9499.074425158859,8750.297622298125,748.7768028607329,9,0.013440874015655524,-0.05009255748411512,-0.17783168245829548
2023-01-20,9894.799525099465,8750.297622298125,1144.5019028013392,9,0.04165933250217568,-0.01052004749005453,-0.14358069914507124
2023-01-21,9836.547413791759,8750.297622298125,1086.2497914936341,9,-0.005887144166988101,-0.016345258620825143,-0.1486225630365954
2023-01-22,9891.93934020318,8750.297622298125,1141.6417179050552,9,0.005631236660716521,-0.010806065979683144,-0.14382825520146023
2023-01-23,10053.568931905555,8750.297622298125,1303.27130960743,9,0.016339525157162527,0.005356893190554324,-0.1298388154384728
2023-01-24,9809.835525004835,9809.835525004835,0.0,20,-0.024243471005328088,-0.019016447499517586,-0.15093454288635214
2023-01-25,9715.572492496152,9715.572492496152,0.0,20,-0.009609032920930294,-0.028442750750385826,-0.15909324081578186
2023-01-26,9716.018405555445,9716.018405555445,0.0,20,4.5896735332728866e-05,-0.02839815944445645,-0.1590546459408161
2023-01-27,9644.800289803557,9682.648058243085,-37.847768439527826,19,-0.007329969209523779,-0.03551997101964521,-0.16521874949296197
2023-01-28,9610.452536004863,9574.965005935383,35.4875300694798,17,-0.0035612716455111215,-0.038954746399514684,-0.168191632290597
2023-01-29,9490.768693539567,9429.048912006721,61.71978153284536,15,-0.012453507471881231,-0.05092313064604437,-0.17855056401303943
2023-01-30,9450.668323152688,9429.048912006721,21.619411145965795,15,-0.004225197313488027,-0.05493316768473233,-0.1820213499631378
2023-01-31,9549.690819359692,9429.048912006721,120.64190735297069,15,0.010477830013821743,-0.04503091806403203,-0.17345070871311621
2023-02-01,9542.411307715342,9429.048912006721,113.36239570862098,15,-0.0007622772068801575,-0.04575886922846706,-0.17408076839822711
2023-02-02,9567.857267117271,9429.048912006721,138.80835511054957,15,0.0026666173340648136,-0.043214273288274097,-0.17187835785870037
2023-02-03,9598.613607701403,9429.048912006721,169.56469569468197,15,0.003214548432890485,-0.04013863922986094,-0.16921632073171236
2023-02-04,9614.44396804355,9429.048912006721,185.39505603682812,15,0.001649234044533765,-0.038555603195646326,-0.1678461640042201
2023-02-05,9602.186839582211,9429.048912006721,173.13792757548936,15,-0.001274866076715342,-0.03978131604178026,-0.16890704870033965
2023-02-06,9590.790028263187,9429.048912006721,161.74111625646637,15,-0.001186897475483839,-0.040920997173682694,-0.16989347082612966
2023-02-07,9584.681728081558,9391.415087277204,193.26664080435359,14,-0.0006368922855811698,-0.04153182719184567,-0.17042215927077106
2023-02-08,9519.115015329167,9391.415087277204,127.69992805196216,14,-0.006840781427336351,-0.04808849846708474,-0.1760971199561614
2023-02-09,9422.527832204281,9391.415087277204,31.112744927077287,14,-0.010146655752067968,-0.057747216779573396,-0.1844569788531036
2023-02-10,9428.564416868287,9391.415087277204,37.14932959108289,14,0.0006406544795096725,-0.05714355831317275,-0.183934497563373
2023-02-11,9437.737484649495,9391.415087277204,46.322397372291405,14,0.0009729018518234156,-0.05622625153505201,-0.1831405459248432
2023-02-12,9444.394901762704,9391.415087277204,52.979814485500164,14,0.0007054039301301884,-0.055560509823731175,-0.1825643300555746
2023-02-13,9436.917393370977,9355.64994395138,81.26744941959822,13,-0.0007917403358822517,-0.05630826066290384,-0.1832115268474586
2023-02-14,9453.680182286775,9355.64994395138,98.03023833539632,13,0.0017762992105423425,-0.054631981771324,-0.18176066612741762
2023-02-15,9561.253519590535,9355.64994395138,205.60357563915488,13,0.011378990533794209,-0.043874648040948094,-0.17244992849290341
2023-02-16,9480.233445314228,9355.64994395138,124.5835013628501,13,-0.008473792072378417,-0.05197665546857877,-0.17946241572833646
2023-02-17,9450.156329060614,9217.12849117625,233.0278378843623,12,-0.003172613462222418,-0.05498436709394028,-0.1820656643144562
2023-02-18,9364.441347909078,9140.208408745346,224.23293916373166,11,-0.009070218329399471,-0.06355586520909384,-0.18948450731823638
2023-02-19,9357.220083769573,9140.208408745346,217.01167502422666,11,-0.0007711366723566204,-0.06427799162304437,-0.1901095255381565
2023-02-20,9518.765882596264,9140.208408745346,378.5574738509178,11,0.01726429402968721,-0.048123411740375155,-0.17612733825520432
2023-02-21,9410.566730130753,9140.208408745346,270.3583213854065,11,-0.011366930734512337,-0.05894332698692628,-0.18549224173531578
2023-02-22,9360.63780080036,9140.208408745346,220.42939205501372,11,-0.00530562406730839,-0.06393621991996556,-0.18981371370057426
2023-02-23,9325.983189549288,9140.208408745346,185.7747808039413,11,-0.0037021634624201383,-0.06740168104507271,-0.19281315576746583
2023-02-24,9256.476426629823,9256.476426629823,0.0,20,-0.0074530225400100125,-0.07435235733701928,-0.1988291375115305
2023-02-25,9280.855254694796,9280.855254694796,0.0,20,0.002633704980314011,-0.07191447453052191,-0.19671908982091219
2023-02-26,9227.168145434358,9227.168145434358,0.0,20,-0.005784715717151112,-0.07728318545656565,-0.2013658415273126
2023-02-27,9265.053646840326,9227.168145434358,37.88550140596763,20,0.004105864422196959,-0.07349463531596889,-0.1980867579496884
2023-02-28,9306.035804061245,9227.168145434358,78.86765862688705,20,0.004423304902815506,-0.0693964195938771,-0.19453965117449454
2023-03-01,9254.349875326621,9177.140469653374,77.20940567324851,19,-0.005554022123154367,-0.07456501246733938,-0.19901319577119506
2023-03-02,9238.37690672073,9177.140469653374,61.236437067356775,19,-0.0017259957556259309,-0.07616230932792845,-0.2003956955956063
2023-03-03,9264.250918742548,9096.023035380005,168.22788336254172,16,0.002800709722396544,-0.07357490812574685,-0.19815623604619084
2023-03-04,9323.113626514689,8953.221814104503,369.8918124101855,13,0.006353747139237864,-0.06768863734853259,-0.19306152352485356
2023-03-05,9306.358297993072,8953.221814104503,353.13648388856836,13,-0.001797181627601785,-0.06936417020069419,-0.19451173852937967
2023-03-06,9280.127472388906,8953.221814104503,326.90565828440265,13,-0.002818591844870544,-0.07198725276111084,-0.1967820811742997
2023-03-07,9385.47075252533,8894.846294477009,490.62445804832237,12,0.011351490639525341,-0.06145292474746844,-0.18766436048725077
2023-03-08,9571.712042953115,8894.846294477009,676.8657484761055,12,0.019843574748519943,-0.042828795704690004,-0.17154471750369274
2023-03-09,9732.992874288728,8726.172261844124,1006.8206124446045,10,0.016849737080666838,-0.026700712571128826,-0.15758546381054042
2023-03-10,9717.474441272072,8726.172261844124,991.3021794279484,10,-0.0015944153270316397,-0.028252555872794405,-0.15892862245875516
2023-03-11,9712.914142177693,8726.172261844124,986.7418803335703,10,-0.00046928850926641896,-0.028708585782232343,-0.15932332759170817
2023-03-12,9458.333672816474,8726.172261844124,732.1614109723506,10,-0.02621051371757932,-0.0541666327183542,-0.18135789504591468
2023-03-13,9295.167404100102,8726.172261844124,568.9951422559794,10,-0.017251058628362403,-0.07048325958999135,-0.19548033799412365
2023-03-14,9153.845433448814,8726.172261844124,427.67317160469054,10,-0.015203811239478116,-0.08461545665512016,-0.20771210307370977
