timestamp,open,high,low,close,volume,turnover,date
1678060800000,0.04137,0.04199,0.04076,0.04135,54094480,2241847.7285,2023-03-06
1678147200000,0.04135,0.04189,0.03704,0.03829,87898860,3426323.8776,2023-03-07
1678233600000,0.03829,0.03854,0.03348,0.03403,108547710,3862563.3479,2023-03-08
1678320000000,0.03403,0.03537,0.0305,0.03164,108597840,3600293.4118,2023-03-09
1678406400000,0.03164,0.03434,0.03027,0.03334,102112540,3314544.4168,2023-03-10
1678492800000,0.03334,0.03382,0.03081,0.03231,41227560,1325275.493,2023-03-11
1678579200000,0.03231,0.03447,0.03051,0.03428,29880230,963576.084,2023-03-12
1678665600000,0.03428,0.03683,0.03393,0.03663,42321850,1494672.6808,2023-03-13
1678752000000,0.03663,0.04864,0.03662,0.04339,357054580,15374453.6542,2023-03-14
1678838400000,0.04339,0.0468,0.0382,0.04019,150461870,6501820.0979,2023-03-15
1678924800000,0.04019,0.04162,0.03899,0.04108,44490120,1793622.086,2023-03-16
1679011200000,0.04108,0.04496,0.04077,0.04472,74451350,3227740.012,2023-03-17
1679097600000,0.04472,0.04573,0.0413,0.0423,49749510,2174275.4355,2023-03-18
1679184000000,0.0423,0.04422,0.04116,0.04262,125623080,5361893.9426,2023-03-19
1679270400000,0.04262,0.04285,0.04041,0.04084,85692320,3569082.213,2023-03-20
1679356800000,0.04084,0.04733,0.03923,0.04251,431406490,18744214.5818,2023-03-21
1679443200000,0.04251,0.04468,0.04022,0.04168,190014190,8139054.59,2023-03-22
1679529600000,0.04168,0.0428,0.04053,0.04251,165380220,6899405.3123,2023-03-23
1679616000000,0.04251,0.04283,0.0402,0.04092,121560020,5033783.2814,2023-03-24
1679702400000,0.04092,0.04102,0.03959,0.04047,71765880,2898455.7439,2023-03-25
1679788800000,0.04047,0.04227,0.04045,0.04178,156804720,6506348.413,2023-03-26
1679875200000,0.04178,0.0419,0.03813,0.03957,146975660,5853854.3952,2023-03-27
1679961600000,0.03957,0.04096,0.03823,0.04068,135944610,5329078.0168,2023-03-28
1680048000000,0.04068,0.04232,0.04023,0.04225,135523910,5602104.1205,2023-03-29
