timestamp,open,high,low,close,volume,turnover,date
1708387200000,0.5755,0.5983,0.4767,0.5173,57400839,30784223.9764,2024-02-20
1708473600000,0.5173,0.5494,0.4819,0.5193,39452971,20039297.6255,2024-02-21
1708560000000,0.5193,0.57,0.491,0.5247,54279046,29054826.9003,2024-02-22
1708646400000,0.5247,0.5506,0.49,0.5017,33563934,17550527.9088,2024-02-23
1708732800000,0.5017,0.5306,0.481,0.5209,18209379,9233398.4278,2024-02-24
1708819200000,0.5209,0.5891,0.5034,0.5656,38442014,21409990.682,2024-02-25
1708905600000,0.5656,0.6419,0.5586,0.571,80862532,48435083.6615,2024-02-26
1708992000000,0.571,0.6053,0.542,0.562,46458104,26489302.6473,2024-02-27
1709078400000,0.562,0.5692,0.4253,0.511,73443006,37980766.6004,2024-02-28
1709164800000,0.511,0.536,0.4695,0.4898,41255854,20972997.7984,2024-02-29
1709251200000,0.4898,0.526,0.4861,0.5163,31987080,16326910.4488,2024-03-01
1709337600000,0.5163,0.5534,0.4993,0.5401,49570746,26109710.2248,2024-03-02
1709424000000,0.5401,0.5989,0.4734,0.5382,71434417,39532698.0883,2024-03-03
1709510400000,0.5382,0.5547,0.5023,0.5138,40980006,21722191.4494,2024-03-04
1709596800000,0.5138,0.5864,0.42,0.5413,95880808,51525391.339,2024-03-05
1709683200000,0.5413,0.6294,0.5277,0.5949,98208367,57345523.147,2024-03-06
1709769600000,0.5949,0.6799,0.571,0.6274,65228865,40679118.7254,2024-03-07
1709856000000,0.6274,0.639,0.5426,0.6075,44525472,26625505.4258,2024-03-08
1709942400000,0.6075,0.9077,0.5981,0.8648,129729560,100948316.4931,2024-03-09
1710028800000,0.8648,0.952,0.8284,0.9099,125424900,111820947.7761,2024-03-10
1710115200000,0.9099,1.0368,0.8285,0.8393,97983462,90819126.7641,2024-03-11
1710201600000,0.8393,0.8998,0.7918,0.8563,89761600,76551580.2976,2024-03-12
1710288000000,0.8563,0.8786,0.7731,0.7953,43486908,35537427.3321,2024-03-13
1710374400000,0.7953,0.8052,0.7252,0.7825,48300805,36954694.9514,2024-03-14
1710460800000,0.7825,0.7965,0.6475,0.7396,60061272,42946324.6316,2024-03-15
1710547200000,0.7396,0.8387,0.6976,0.7521,71758269,55206324.7418,2024-03-16
1710633600000,0.7521,0.792,0.6688,0.7604,37326611,27219953.051,2024-03-17
1710720000000,0.7604,0.7613,0.6772,0.6871,21076113,15046862.4575,2024-03-18
1710806400000,0.6871,0.6962,0.5951,0.636,44760934,28751037.7093,2024-03-19
1710892800000,0.636,0.7632,0.6157,0.7411,42287947,29352769.6228,2024-03-20
1710979200000,0.7411,0.7822,0.7206,0.7434,28318661,21260243.1493,2024-03-21
1711065600000,0.7434,0.8092,0.7029,0.7273,29893814,22446482.3636,2024-03-22
1711152000000,0.7273,0.8202,0.7195,0.7942,22462813,17337603.691,2024-03-23
1711238400000,0.7942,0.8197,0.741,0.7773,15551632,11948388.9606,2024-03-24
1711324800000,0.7773,0.85,0.7653,0.8406,24912229,20101784.738,2024-03-25
1711411200000,0.8406,0.8601,0.7771,0.8043,21685783,17799826.2236,2024-03-26
1711497600000,0.8043,0.8216,0.741,0.7545,18927894,14604981.6491,2024-03-27
1711584000000,0.7545,0.79,0.7312,0.7672,14958659,11432356.1291,2024-03-28
1711670400000,0.7672,0.7679,0.723,0.7441,8831888,6552635.6893,2024-03-29
1711756800000,0.7441,0.7749,0.7266,0.7343,13234724,9945943.8762,2024-03-30
1711843200000,0.7343,0.754,0.7265,0.7439,5797548,4288500.4498,2024-03-31
1711929600000,0.7439,0.7649,0.6659,0.6917,19540876,13803507.6568,2024-04-01
1712016000000,0.6917,0.6945,0.6295,0.6436,18684489,12167322.8271,2024-04-02
1712102400000,0.6436,0.6718,0.608,0.6274,13023249,8294119.1498,2024-04-03
1712188800000,0.6274,0.6634,0.6092,0.6486,9443690,6076036.6881,2024-04-04
1712275200000,0.6486,0.6488,0.599,0.6369,11247243,6993666.5832,2024-04-05
1712361600000,0.6369,0.679,0.633,0.6485,12834462,8403166.7266,2024-04-06
1712448000000,0.6485,0.6708,0.6443,0.6622,7936560,5243082.4115,2024-04-07
1712534400000,0.6622,0.6882,0.6355,0.6803,10809151,7207084.5704,2024-04-08
1712620800000,0.6803,0.6919,0.6213,0.6267,14901806,9739658.1689,2024-04-09
1712707200000,0.6267,0.6639,0.6008,0.6514,19622358,12398556.035,2024-04-10
1712793600000,0.6514,0.7341,0.6297,0.6335,47094256,32530243.3546,2024-04-11
1712880000000,0.6335,0.6507,0.4315,0.4925,55956781,30348772.4969,2024-04-12
1712966400000,0.4925,0.5156,0.2824,0.4089,113518288,47489819.6497,2024-04-13
1713052800000,0.4089,0.4636,0.3821,0.451,64597920,27174981.8363,2024-04-14
1713139200000,0.451,0.4697,0.3925,0.412,39933700,17350651.4552,2024-04-15
1713225600000,0.412,0.4224,0.3836,0.4073,25512610,10344809.1745,2024-04-16
1713312000000,0.4073,0.4137,0.3661,0.3921,24565550,9492708.9949,2024-04-17
1713398400000,0.3921,0.4107,0.38,0.4045,15768558,6252297.7421,2024-04-18
1713484800000,0.4045,0.434,0.373,0.4167,17748349,7291999.4837,2024-04-19
1713571200000,0.4167,0.4783,0.4069,0.4676,13326418,5915950.6184,2024-04-20
1713657600000,0.4676,0.4843,0.4508,0.4659,9430650,4407475.1102,2024-04-21
1713744000000,0.4659,0.5074,0.4658,0.4827,11359311,5532173.939,2024-04-22
1713830400000,0.4827,0.4927,0.469,0.4783,8568115,4117851.8559,2024-04-23
1713916800000,0.4783,0.5233,0.4396,0.4454,25683369,12320173.4414,2024-04-24
1714003200000,0.4454,0.4663,0.4239,0.4496,17737206,7869112.1539,2024-04-25
1714089600000,0.4496,0.4526,0.4225,0.4276,12744913,5540562.5186,2024-04-26
1714176000000,0.4276,0.4375,0.4019,0.4353,12290709,5149449.531,2024-04-27
1714262400000,0.4353,0.4503,0.4216,0.4254,7679813,3366999.1741,2024-04-28
1714348800000,0.4254,0.4315,0.4007,0.4174,9661939,3983531.2789,2024-04-29
1714435200000,0.4174,0.4257,0.3793,0.4004,9067301,3581960.0395,2024-04-30
1714521600000,0.4004,0.4125,0.3674,0.4009,14937314,5820659.5101,2024-05-01
1714608000000,0.4009,0.4131,0.3839,0.4044,10896467,4352341.3879,2024-05-02
1714694400000,0.4044,0.4339,0.3973,0.4263,10424040,4330866.8176,2024-05-03
1714780800000,0.4263,0.4386,0.4232,0.4255,7131942,3066236.2876,2024-05-04
1714867200000,0.4255,0.4463,0.4086,0.4369,6903988,2957458.6195,2024-05-05
1714953600000,0.4369,0.4549,0.4101,0.4111,9903494,4264595.2936,2024-05-06
1715040000000,0.4111,0.4201,0.3827,0.3853,11790989,4791927.0471,2024-05-07
1715126400000,0.3853,0.3894,0.3743,0.3783,10169867,3870777.4435,2024-05-08
1715212800000,0.3783,0.3978,0.3642,0.3918,7744323,2954177.0458,2024-05-09
1715299200000,0.3918,0.3973,0.3661,0.3755,6075400,2307436.3563,2024-05-10
1715385600000,0.3755,0.3842,0.3688,0.374,3698096,1392856.3937,2024-05-11
1715472000000,0.374,0.3929,0.3714,0.3751,5448967,2075259.6356,2024-05-12
1715558400000,0.3751,0.3779,0.3383,0.3517,13352028,4768781.8085,2024-05-13
1715644800000,0.3517,0.3528,0.3306,0.3351,8444722,2896127.569,2024-05-14
1715731200000,0.3351,0.3776,0.3292,0.3705,11271928,3919894.1757,2024-05-15
1715817600000,0.3705,0.3776,0.3435,0.3501,14537519,5300841.6102,2024-05-16
1715904000000,0.3501,0.3705,0.3443,0.3633,11400391,4064273.7457,2024-05-17
1715990400000,0.3633,0.3784,0.3571,0.3642,8442116,3107099.5217,2024-05-18
1716076800000,0.3642,0.374,0.3363,0.3403,9069260,3209071.3999,2024-05-19
1716163200000,0.3403,0.3844,0.3302,0.3814,11644166,4173664.3015,2024-05-20
1716249600000,0.3814,0.3938,0.3692,0.3879,12262587,4696086.2949,2024-05-21
1716336000000,0.3879,0.4017,0.3656,0.3728,15133545,5748028.1394,2024-05-22
1716422400000,0.3728,0.382,0.34,0.3672,17169356,6228244.9183,2024-05-23
1716508800000,0.3672,0.3974,0.366,0.3884,14503233,5514819.3143,2024-05-24
1716595200000,0.3884,0.4128,0.387,0.3946,13419668,5364605.1294,2024-05-25
1716681600000,0.3946,0.4075,0.3897,0.4007,6382540,2546234.0427,2024-05-26
1716768000000,0.4007,0.4385,0.4001,0.4305,13211773,5531462.8929,2024-05-27
1716854400000,0.4305,0.4306,0.4024,0.4149,12021988,5011875.0906,2024-05-28
1716940800000,0.4149,0.4239,0.3951,0.4004,8408719,3435088.4518,2024-05-29
1717027200000,0.4004,0.4165,0.3826,0.403,9021784,3634426.9635,2024-05-30
1717113600000,0.403,0.4281,0.3944,0.417,9390193,3879924.181,2024-05-31
1717200000000,0.417,0.4733,0.4109,0.4628,20460645,9111540.9689,2024-06-01
1717286400000,0.4628,0.5581,0.46,0.5156,61495720,31371776.3182,2024-06-02
1717372800000,0.5156,0.5467,0.4876,0.5083,43089161,22419611.1875,2024-06-03
1717459200000,0.5083,0.5163,0.4825,0.4858,16232705,8109382.1333,2024-06-04
1717545600000,0.4858,0.5161,0.481,0.4992,17656316,8786623.1342,2024-06-05
1717632000000,0.4992,0.5162,0.482,0.4893,12237991,6119630.7199,2024-06-06
1717718400000,0.4893,0.5083,0.3858,0.4412,32037236,14438632.1621,2024-06-07
1717804800000,0.4412,0.4444,0.4045,0.4107,11768280,5001970.3845,2024-06-08
1717891200000,0.4107,0.4183,0.4017,0.414,6056576,2490314.4978,2024-06-09
1717977600000,0.414,0.4188,0.3911,0.3939,10347619,4183529.9209,2024-06-10
