timestamp,open,high,low,close,volume,turnover,date
1638316800000,0.5665,0.5755,0.5535,0.5705,1438201,812689.8275,2021-12-01
1638403200000,0.5705,0.584,0.519,0.537,2212414,1193700.0365,2021-12-02
1638489600000,0.537,0.537,0.455,0.473,2118063,1056749.0605,2021-12-03
1638576000000,0.473,0.4735,0.302,0.3995,3170250,1222472.8315,2021-12-04
1638662400000,0.3995,0.406,0.348,0.362,2408089,898948.3785,2021-12-05
1638748800000,0.362,0.395,0.32,0.381,2537506,898605.176,2021-12-06
1638835200000,0.381,0.408,0.3805,0.3955,3032926,1199492.291,2021-12-07
1638921600000,0.3955,0.4185,0.371,0.405,2455399,973036.906,2021-12-08
1639008000000,0.405,0.409,0.3565,0.358,2344748,903082.092,2021-12-09
1639094400000,0.358,0.372,0.335,0.338,1855270,661479.5465,2021-12-10
1639180800000,0.338,0.3655,0.33,0.356,1792324,627242.629,2021-12-11
1639267200000,0.356,0.363,0.345,0.3585,1731439,613907.781,2021-12-12
1639353600000,0.3585,0.361,0.311,0.3175,1465000,493952.8545,2021-12-13
1639440000000,0.3175,0.33,0.306,0.327,1112303,355973.792,2021-12-14
1639526400000,0.327,0.3485,0.3075,0.3415,1214036,393668.776,2021-12-15
1639612800000,0.3415,0.3525,0.3335,0.3345,873554,300707.489,2021-12-16
1639699200000,0.3345,0.345,0.308,0.3225,1124068,371247.697,2021-12-17
1639785600000,0.3225,0.337,0.316,0.3335,632144,208024.7875,2021-12-18
1639872000000,0.3335,0.3365,0.322,0.324,559022,183735.514,2021-12-19
1639958400000,0.324,0.329,0.304,0.3165,1112598,350937.4235,2021-12-20
1640044800000,0.3165,0.3335,0.3145,0.3315,803737,262091.6915,2021-12-21
1640131200000,0.3315,0.343,0.3315,0.3385,1000194,339101.186,2021-12-22
1640217600000,0.3385,0.363,0.3325,0.363,1335041,463579.8625,2021-12-23
1640304000000,0.363,0.373,0.353,0.3595,1264959,456822.9915,2021-12-24
1640390400000,0.3595,0.371,0.3575,0.3655,662330,240859.914,2021-12-25
1640476800000,0.3655,0.3725,0.353,0.372,783135,282784.499,2021-12-26
1640563200000,0.372,0.39,0.368,0.374,1079433,411530.8825,2021-12-27
1640649600000,0.374,0.3805,0.337,0.34,1221895,431602.325,2021-12-28
1640736000000,0.34,0.345,0.325,0.33,726941,245255.5945,2021-12-29
1640822400000,0.33,0.341,0.322,0.336,810971,270836.575,2021-12-30
1640908800000,0.336,0.3445,0.323,0.3275,809091,271377.858,2021-12-31
1640995200000,0.3275,0.369,0.3275,0.3665,3725450,1331015.808,2022-01-01
1641081600000,0.3665,0.4325,0.3535,0.3965,13254973,5397945.146,2022-01-02
1641168000000,0.3965,0.413,0.365,0.3745,4056193,1573037.795,2022-01-03
1641254400000,0.3745,0.3765,0.3545,0.3585,1533845,558012.424,2022-01-04
1641340800000,0.3585,0.386,0.3125,0.3305,2877436,1039512.285,2022-01-05
1641427200000,0.3305,0.3365,0.314,0.334,689024,224686.3205,2022-01-06
1641513600000,0.334,0.3375,0.3095,0.331,1191675,390323.5735,2022-01-07
1641600000000,0.331,0.3375,0.3045,0.312,1262356,405794.183,2022-01-08
1641686400000,0.312,0.3405,0.311,0.323,2561055,841350.7815,2022-01-09
1641772800000,0.323,0.3455,0.2965,0.312,2360108,763872.703,2022-01-10
1641859200000,0.312,0.3225,0.3035,0.3225,996036,312518.3675,2022-01-11
1641945600000,0.3225,0.341,0.319,0.339,1082425,355500.509,2022-01-12
1642032000000,0.339,0.3415,0.3185,0.321,806473,266880.657,2022-01-13
1642118400000,0.321,0.3305,0.3145,0.329,674809,218316.7715,2022-01-14
1642204800000,0.329,0.344,0.3275,0.334,920738,308502.3225,2022-01-15
