timestamp,open,high,low,close,volume,turnover,date
1676937600000,0.34072,0.3686,0.28804,0.32985,68302850,21828570.8537,2023-02-21
1677024000000,0.32985,0.32985,0.26681,0.28375,55563401,16012074.82919,2023-02-22
1677110400000,0.28375,0.32044,0.27491,0.30403,65326585,19355321.91552,2023-02-23
1677196800000,0.30403,0.3155,0.22256,0.24033,107419481,27812376.98582,2023-02-24
1677283200000,0.24033,0.2487,0.20578,0.23133,86502414,19865110.76762,2023-02-25
1677369600000,0.23133,0.2483,0.21204,0.23617,57107058,13112213.67298,2023-02-26
1677456000000,0.23617,0.24521,0.21465,0.22552,61477618,14263674.15576,2023-02-27
1677542400000,0.22552,0.22625,0.18763,0.19525,64959193,13432255.46643,2023-02-28
1677628800000,0.19525,0.25665,0.1928,0.23936,213405062,49349635.92538,2023-03-01
1677715200000,0.23936,0.23939,0.21221,0.22712,165062345,37094590.05928,2023-03-02
1677801600000,0.22712,0.22723,0.18515,0.19496,122383677,24283296.02638,2023-03-03
1677888000000,0.19496,0.19844,0.17153,0.18045,68998562,12783415.13817,2023-03-04
1677974400000,0.18045,0.21586,0.17775,0.19947,211809443,42596308.88704,2023-03-05
1678060800000,0.19947,0.20828,0.19531,0.19942,167060661,33793767.08445,2023-03-06
1678147200000,0.19942,0.22436,0.19065,0.2195,179969558,36555121.02259,2023-03-07
1678233600000,0.2195,0.22319,0.184,0.18865,230319256,47512230.56338,2023-03-08
1678320000000,0.18865,0.19961,0.15588,0.16691,270110194,48316885.65692,2023-03-09
1678406400000,0.16691,0.17115,0.14698,0.15988,311548869,49214509.28464,2023-03-10
1678492800000,0.15988,0.16399,0.13229,0.14667,223789518,32463780.32967,2023-03-11
1678579200000,0.14667,0.18484,0.1407,0.18314,265544366,40548558.66957,2023-03-12
1678665600000,0.18314,0.27687,0.18269,0.25873,900896988,201542613.44497,2023-03-13
1678752000000,0.25873,0.335,0.23945,0.30039,1033499497,297486056.92631,2023-03-14
1678838400000,0.30039,0.36799,0.24644,0.27384,998127597,306171634.95318,2023-03-15
1678924800000,0.27384,0.3089,0.26065,0.29228,623822137,178646609.39143,2023-03-16
1679011200000,0.29228,0.39966,0.28229,0.39524,808817996,272296724.35882,2023-03-17
1679097600000,0.39524,0.43499,0.3633,0.37648,650005717,261104386.40024,2023-03-18
1679184000000,0.37648,0.48874,0.37181,0.45526,513441233,217363386.05429,2023-03-19
1679270400000,0.45526,0.46398,0.39004,0.39803,441556531,190835560.41743,2023-03-20
1679356800000,0.39803,0.44869,0.38141,0.40852,343107703,142240914.11661,2023-03-21
1679443200000,0.40852,0.4249,0.36147,0.37494,342654746,136452381.02922,2023-03-22
1679529600000,0.37494,0.39949,0.35727,0.37865,225326671,85256221.09721,2023-03-23
1679616000000,0.37865,0.3789,0.32045,0.33011,230420431,78898127.3081,2023-03-24
1679702400000,0.33011,0.34602,0.30699,0.31268,190593447,61830575.98085,2023-03-25
1679788800000,0.31268,0.35851,0.30792,0.35187,204721494,68759760.91521,2023-03-26
1679875200000,0.35187,0.35187,0.30505,0.31994,228374074,75207077.41952,2023-03-27
1679961600000,0.31994,0.35819,0.30759,0.35427,215302819,71074263.68902,2023-03-28
1680048000000,0.35427,0.44288,0.34924,0.42924,346641640,135741009.65353,2023-03-29
1680134400000,0.42924,0.44403,0.38945,0.40364,373142464,155440828.02734,2023-03-30
1680220800000,0.40364,0.42839,0.3954,0.41271,204923833,84646677.13828,2023-03-31
1680307200000,0.41271,0.42757,0.39007,0.39576,153137875,62604768.74142,2023-04-01
1680393600000,0.39576,0.39949,0.36091,0.37048,148719458,56246460.90463,2023-04-02
