timestamp,open,high,low,close,volume,turnover,date
1690502400000,0.57455,0.5818,0.52295,0.5417,9359150,5124041.001,2023-07-28
1690588800000,0.5417,0.5417,0.5112,0.5195,5091119,2650469.31195,2023-07-29
1690675200000,0.5195,0.5223,0.48815,0.5038,6199611,3148755.12705,2023-07-30
1690761600000,0.5038,0.5304,0.4995,0.50875,7877285,4059129.64065,2023-07-31
1690848000000,0.50875,0.5124,0.47845,0.50565,5327127,2639882.5116,2023-08-01
1690934400000,0.50565,0.51695,0.4592,0.47005,5355036,2571666.74395,2023-08-02
1691020800000,0.47005,0.47935,0.455,0.46035,4725397,2193716.4191,2023-08-03
1691107200000,0.46035,0.46425,0.445,0.4549,4202036,1915617.688,2023-08-04
1691193600000,0.4549,0.4562,0.417,0.42495,7171773,3091085.47255,2023-08-05
1691280000000,0.42495,0.4538,0.4243,0.4442,6039743,2662361.9376,2023-08-06
1691366400000,0.4442,0.4572,0.4035,0.4218,8549341,3656434.0622,2023-08-07
1691452800000,0.4218,0.4304,0.4108,0.42135,8876467,3727786.4651,2023-08-08
1691539200000,0.42135,0.4482,0.4124,0.42345,11595597,4991236.1977,2023-08-09
1691625600000,0.42345,0.4298,0.40675,0.4116,6422504,2689394.10495,2023-08-10
1691712000000,0.4116,0.4233,0.4082,0.42135,4617875,1923072.6009,2023-08-11
1691798400000,0.42135,0.444,0.42,0.43595,10184813,4426973.80625,2023-08-12
1691884800000,0.43595,0.4526,0.41525,0.4257,9185376,3993756.8889,2023-08-13
1691971200000,0.4257,0.435,0.41745,0.4288,5349741,2285179.7689,2023-08-14
1692057600000,0.4288,0.43025,0.34185,0.3666,13650534,5291303.7257,2023-08-15
1692144000000,0.3666,0.38955,0.36055,0.37755,9228723,3478060.9539,2023-08-16
1692230400000,0.37755,0.39415,0.3234,0.36855,12087036,4551685.2191,2023-08-17
1692316800000,0.36855,0.41775,0.3631,0.40455,16805753,6650493.791,2023-08-18
1692403200000,0.40455,0.40705,0.37595,0.40195,7646118,3007297.30275,2023-08-19
1692489600000,0.40195,0.4182,0.39635,0.4027,7779402,3182446.8649,2023-08-20
1692576000000,0.4027,0.433,0.3977,0.4128,11796199,4912904.3691,2023-08-21
1692662400000,0.4128,0.41965,0.37015,0.39395,8072004,3228549.77875,2023-08-22
1692748800000,0.39395,0.44975,0.39115,0.42735,14214817,6091967.96255,2023-08-23
1692835200000,0.42735,0.43585,0.405,0.41085,6802105,2857372.0527,2023-08-24
1692921600000,0.41085,0.41115,0.38,0.3881,6709093,2616119.62195,2023-08-25
1693008000000,0.3881,0.40195,0.37465,0.3769,4636817,1793309.4799,2023-08-26
1693094400000,0.3769,0.38195,0.37115,0.3812,2890365,1090106.56875,2023-08-27
1693180800000,0.3812,0.38155,0.35965,0.3775,4658646,1727781.47685,2023-08-28
1693267200000,0.3775,0.44185,0.35835,0.4353,16870819,6895978.59255,2023-08-29
1693353600000,0.4353,0.4861,0.40325,0.44245,87883791,38547985.2556,2023-08-30
1693440000000,0.44245,0.4477,0.4018,0.40785,24027275,10203568.19015,2023-08-31
1693526400000,0.40785,0.582,0.403,0.49815,137322678,67305424.07125,2023-09-01
1693612800000,0.49815,0.53325,0.42215,0.42415,80405823,38624016.4534,2023-09-02
1693699200000,0.42415,0.4302,0.405,0.4095,18718786,7795874.4997,2023-09-03
1693785600000,0.4095,0.4166,0.3726,0.3788,17142599,6735765.20615,2023-09-04
1693872000000,0.3788,0.38615,0.3699,0.38015,9710313,3683749.55355,2023-09-05
1693958400000,0.38015,0.3886,0.3623,0.3841,13214478,4998597.39545,2023-09-06
1694044800000,0.3841,0.39945,0.37135,0.39105,14642783,5612086.53325,2023-09-07
1694131200000,0.39105,0.3968,0.37165,0.3794,7529129,2880463.84155,2023-09-08
1694217600000,0.3794,0.3849,0.3743,0.37505,3417142,1294126.19745,2023-09-09
1694304000000,0.37505,0.37515,0.3262,0.3451,15805307,5518375.9795,2023-09-10
1694390400000,0.3451,0.3485,0.32215,0.3324,16461872,5524465.9258,2023-09-11
1694476800000,0.3324,0.3523,0.3306,0.3326,14025984,4800119.63185,2023-09-12
1694563200000,0.3326,0.34525,0.33045,0.34125,11559946,3907617.561,2023-09-13
1694649600000,0.34125,0.3505,0.3383,0.34355,7003617,2412366.4214,2023-09-14
1694736000000,0.34355,0.38015,0.34175,0.3761,19946672,7100427.79785,2023-09-15
1694822400000,0.3761,0.41095,0.3622,0.37195,24835831,9523749.3735,2023-09-16
1694908800000,0.37195,0.37525,0.345,0.3555,12100984,4317899.94205,2023-09-17
1694995200000,0.3555,0.389,0.35085,0.37875,24930592,9296179.27205,2023-09-18
1695081600000,0.37875,0.42905,0.37285,0.40075,34488282,13830921.53185,2023-09-19
1695168000000,0.40075,0.41245,0.38605,0.39765,12899461,5149644.04585,2023-09-20
1695254400000,0.39765,0.40685,0.36645,0.3741,12309838,4659559.91795,2023-09-21
1695340800000,0.3741,0.3789,0.3626,0.3701,7430843,2749467.56865,2023-09-22
1695427200000,0.3701,0.37685,0.3549,0.3625,5994673,2193979.2308,2023-09-23
1695513600000,0.3625,0.3686,0.34415,0.3558,6822066,2457570.8822,2023-09-24
1695600000000,0.3558,0.38625,0.3539,0.37965,9924850,3692974.01225,2023-09-25
1695686400000,0.37965,0.38175,0.36675,0.3771,7536133,2819968.00885,2023-09-26
1695772800000,0.3771,0.399,0.37205,0.3828,11800278,4526689.6767,2023-09-27
1695859200000,0.3828,0.4004,0.3739,0.394,6693749,2595813.9339,2023-09-28
1695945600000,0.394,0.41965,0.3891,0.40355,10196692,4137582.77815,2023-09-29
1696032000000,0.40355,0.44925,0.39655,0.4147,18602721,7910273.2387,2023-09-30
1696118400000,0.4147,0.44755,0.4147,0.44545,7913334,3405669.73,2023-10-01
1696204800000,0.44545,0.4538,0.4111,0.42935,8187946,3578445.49625,2023-10-02
1696291200000,0.42935,0.4385,0.376,0.38125,8381263,3364499.0914,2023-10-03
1696377600000,0.38125,0.4045,0.36105,0.4015,10387745,3968798.9953,2023-10-04
1696464000000,0.4015,0.4418,0.3662,0.36735,89750771,36863746.36155,2023-10-05
1696550400000,0.36735,0.38495,0.3634,0.3718,18385331,6880660.474,2023-10-06
1696636800000,0.3718,0.37495,0.36205,0.3708,6513184,2405965.019,2023-10-07
1696723200000,0.3708,0.3708,0.34335,0.36085,14675702,5223994.7138,2023-10-08
1696809600000,0.36085,0.36395,0.3276,0.34465,13231254,4591210.65,2023-10-09
1696896000000,0.34465,0.35035,0.3322,0.33605,9003731,3068529.72775,2023-10-10
1696982400000,0.33605,0.33925,0.32115,0.33785,11389027,3774336.85655,2023-10-11
1697068800000,0.33785,0.3383,0.32535,0.33425,8003296,2657089.5735,2023-10-12
1697155200000,0.33425,0.33895,0.32905,0.3353,7475362,2498549.0714,2023-10-13
1697241600000,0.3353,0.34505,0.33035,0.3308,8893326,2996293.33035,2023-10-14
1697328000000,0.3308,0.3346,0.32415,0.3302,7727473,2550079.61785,2023-10-15
1697414400000,0.3302,0.35825,0.32735,0.3413,19523955,6623654.87955,2023-10-16
1697500800000,0.3413,0.3429,0.29785,0.30465,15187764,4830633.88305,2023-10-17
1697587200000,0.30465,0.30705,0.2867,0.2902,10931545,3249961.8496,2023-10-18
1697673600000,0.2902,0.30985,0.2787,0.298,15042882,4461714.3967,2023-10-19
1697760000000,0.298,0.3118,0.29565,0.3084,5936238,1813513.2288,2023-10-20
1697846400000,0.3084,0.333,0.3029,0.3194,9178832,2921323.43125,2023-10-21
1697932800000,0.3194,0.3274,0.31245,0.3249,8770506,2798906.7825,2023-10-22
1698019200000,0.3249,0.3528,0.31645,0.3498,11267561,3723162.9893,2023-10-23
1698105600000,0.3498,0.36805,0.3323,0.364,17053051,5971780.87895,2023-10-24
1698192000000,0.364,0.42565,0.3506,0.38655,45362301,17473675.39285,2023-10-25
1698278400000,0.38655,0.39595,0.36215,0.38025,12711189,4871591.1449,2023-10-26
1698364800000,0.38025,0.38335,0.36135,0.36715,7368129,2747069.1213,2023-10-27
1698451200000,0.36715,0.38955,0.36695,0.3828,4958445,1888449.0747,2023-10-28
1698537600000,0.3828,0.3985,0.37,0.38935,7070416,2756131.9356,2023-10-29
1698624000000,0.38935,0.40805,0.3822,0.39525,7475509,2954565.66165,2023-10-30
1698710400000,0.39525,0.4054,0.3505,0.3707,13993879,5335704.7605,2023-10-31
1698796800000,0.3707,0.37435,0.34585,0.3701,11545450,4142769.99605,2023-11-01
1698883200000,0.3701,0.3781,0.34405,0.35475,6340466,2284843.03765,2023-11-02
1698969600000,0.35475,0.35475,0.33845,0.3517,6792553,2348246.3599,2023-11-03
1699056000000,0.3517,0.37105,0.3468,0.3671,8008685,2876420.4192,2023-11-04
1699142400000,0.3671,0.38655,0.3566,0.38375,11063867,4151927.13195,2023-11-05
1699228800000,0.38375,0.3965,0.37475,0.39345,9311283,3592539.5819,2023-11-06
1699315200000,0.39345,0.3978,0.3565,0.37355,9529765,3589000.41825,2023-11-07
1699401600000,0.37355,0.388,0.36695,0.3835,7966183,3002498.51115,2023-11-08
1699488000000,0.3835,0.41225,0.3333,0.3833,21559902,8310546.57405,2023-11-09
1699574400000,0.3833,0.43115,0.38085,0.41415,23397870,9522637.0642,2023-11-10
1699660800000,0.41415,0.469,0.4077,0.43035,30124453,13074782.7401,2023-11-11
1699747200000,0.43035,0.44775,0.4059,0.43605,12633486,5430349.47855,2023-11-12
1699833600000,0.43605,0.49365,0.4179,0.4528,48619128,22447130.6471,2023-11-13
1699920000000,0.4528,0.48775,0.42195,0.4771,41288606,18923534.5563,2023-11-14
1700006400000,0.4771,0.61695,0.4633,0.534,81797741,45272775.4769,2023-11-15
1700092800000,0.534,0.5658,0.454,0.466,25040543,12760314.97025,2023-11-16
1700179200000,0.466,0.48845,0.41675,0.42705,18936945,8544539.22255,2023-11-17
1700265600000,0.42705,0.42705,0.38255,0.41255,15108996,6114444.35475,2023-11-18
1700352000000,0.41255,0.44275,0.3977,0.4383,15404445,6570878.8474,2023-11-19
1700438400000,0.4383,0.4507,0.41715,0.4255,12506958,5468316.96015,2023-11-20
1700524800000,0.4255,0.4379,0.3705,0.37455,20430749,8382544.44845,2023-11-21
1700611200000,0.37455,0.41995,0.3726,0.412,12639859,5046338.90385,2023-11-22
1700697600000,0.412,0.42465,0.4027,0.41405,9356203,3868540.0204,2023-11-23
1700784000000,0.41405,0.476,0.4113,0.4716,18449360,8354254.31245,2023-11-24
1700870400000,0.4716,0.49695,0.45585,0.49415,16080782,7610501.44415,2023-11-25
1700956800000,0.49415,0.50595,0.43865,0.4577,15677354,7354377.88685,2023-11-26
1701043200000,0.4577,0.46855,0.42065,0.43175,10420307,4591181.72785,2023-11-27
1701129600000,0.43175,0.48515,0.4121,0.4637,10010989,4458267.6583,2023-11-28
1701216000000,0.4637,0.48075,0.4411,0.461,12409715,5694881.59045,2023-11-29
1701302400000,0.461,0.48195,0.4388,0.4432,10278710,4721477.2856,2023-11-30
1701388800000,0.4432,0.47715,0.43655,0.46915,9353050,4307880.48485,2023-12-01
1701475200000,0.46915,0.55115,0.46375,0.535,18815465,9620166.2143,2023-12-02
1701561600000,0.535,0.5555,0.5168,0.52485,13482518,7199633.74365,2023-12-03
1701648000000,0.52485,0.53725,0.455,0.50625,19403141,9785627.32275,2023-12-04
1701734400000,0.50625,0.532,0.48805,0.5278,17131042,8777518.28585,2023-12-05
1701820800000,0.5278,0.5711,0.4887,0.49095,19392597,10174074.32235,2023-12-06
1701907200000,0.49095,0.55325,0.47455,0.5192,13072091,6661778.40935,2023-12-07
1701993600000,0.5192,0.5588,0.5054,0.5514,14619602,7767809.1559,2023-12-08
1702080000000,0.5514,0.56385,0.51205,0.52045,10376491,5626697.59755,2023-12-09
1702166400000,0.52045,0.5388,0.49805,0.51815,4987900,2569676.3353,2023-12-10
1702252800000,0.51815,0.52305,0.4161,0.47535,12656792,6020251.00545,2023-12-11
1702339200000,0.47535,0.48985,0.44785,0.47685,10255852,4806997.6028,2023-12-12
1702425600000,0.47685,0.49105,0.45145,0.4823,12845102,6035065.0133,2023-12-13
1702512000000,0.4823,0.5052,0.4537,0.4986,15154885,7278083.5545,2023-12-14
1702598400000,0.4986,0.5063,0.4633,0.46455,13795871,6719573.27735,2023-12-15
1702684800000,0.46455,0.6099,0.45425,0.52965,26503964,14242872.0327,2023-12-16
1702771200000,0.52965,0.65515,0.508,0.60665,62108772,36491331.61475,2023-12-17
1702857600000,0.60665,0.6104,0.51125,0.5388,33071338,18249585.8144,2023-12-18
1702944000000,0.5388,0.6832,0.53315,0.59745,35584725,21915597.6079,2023-12-19
1703030400000,0.59745,0.755,0.586,0.74845,30074393,20460982.76615,2023-12-20
1703116800000,0.74845,0.78165,0.67515,0.7249,14905085,10582052.37945,2023-12-21
1703203200000,0.7249,0.73555,0.64685,0.68905,10412235,7099729.2803,2023-12-22
1703289600000,0.68905,0.68925,0.6429,0.6603,9687238,6417040.774,2023-12-23
1703376000000,0.6603,0.7453,0.64865,0.674,13972747,9759485.624,2023-12-24
1703462400000,0.674,0.69745,0.6547,0.67525,7039466,4747434.54745,2023-12-25
1703548800000,0.67525,0.72315,0.6119,0.69845,14908571,10248959.63785,2023-12-26
1703635200000,0.69845,0.7009,0.6331,0.64,8238881,5381580.40435,2023-12-27
1703721600000,0.64,0.66115,0.60695,0.6198,6683593,4187706.96475,2023-12-28
1703808000000,0.6198,0.6463,0.588,0.60905,6398225,3962664.9882,2023-12-29
1703894400000,0.60905,0.6396,0.5964,0.61035,4352047,2690977.5406,2023-12-30
1703980800000,0.61035,0.6253,0.56935,0.5872,3105489,1879679.6044,2023-12-31
1704067200000,0.5872,0.6156,0.5637,0.608,4021012,2359193.4827,2024-01-01
1704153600000,0.608,0.6451,0.59265,0.6412,11526710,7155754.5425,2024-01-02
1704240000000,0.6412,0.67965,0.39585,0.5702,35288733,20272968.7592,2024-01-03
1704326400000,0.5702,0.6531,0.55265,0.6245,16479489,10103895.77005,2024-01-04
1704412800000,0.6245,0.63405,0.55135,0.59705,12785878,7571820.40175,2024-01-05
1704499200000,0.59705,0.60085,0.5266,0.5493,5431000,3032950.33485,2024-01-06
1704585600000,0.5493,0.56285,0.5008,0.50875,5130122,2744693.5824,2024-01-07
1704672000000,0.50875,0.5421,0.4552,0.5374,8507162,4210948.8505,2024-01-08
1704758400000,0.5374,0.54225,0.47065,0.49725,7357251,3685021.43505,2024-01-09
1704844800000,0.49725,0.57315,0.4783,0.55715,6393744,3274667.70035,2024-01-10
1704931200000,0.55715,0.59025,0.54445,0.5777,7077530,4038135.49865,2024-01-11
1705017600000,0.5777,0.6223,0.51275,0.56265,12078383,7092407.5973,2024-01-12
1705104000000,0.56265,0.566,0.5306,0.55425,3138881,1714793.88525,2024-01-13
1705190400000,0.55425,0.5719,0.5326,0.53655,1708625,944811.20495,2024-01-14
1705276800000,0.53655,0.58435,0.5337,0.57455,4386931,2469138.89845,2024-01-15
1705363200000,0.57455,0.62735,0.57015,0.61495,9129495,5467520.48725,2024-01-16
1705449600000,0.61495,0.6437,0.60635,0.6219,6369944,3975447.0321,2024-01-17
1705536000000,0.6219,0.6269,0.5425,0.55325,5649805,3282510.62125,2024-01-18
1705622400000,0.55325,0.5566,0.4965,0.5287,4155275,2211248.4742,2024-01-19
1705708800000,0.5287,0.5419,0.5194,0.53565,2448867,1303314.3198,2024-01-20
1705795200000,0.53565,0.54745,0.5255,0.52815,2941559,1578959.5846,2024-01-21
1705881600000,0.52815,0.53395,0.49565,0.5032,4308412,2202986.66685,2024-01-22
1705968000000,0.5032,0.5176,0.4606,0.4959,5124919,2486412.94415,2024-01-23
1706054400000,0.4959,0.50965,0.486,0.50715,3083949,1536438.6398,2024-01-24
1706140800000,0.50715,0.51745,0.48435,0.5046,3350422,1685814.2102,2024-01-25
1706227200000,0.5046,0.5383,0.5016,0.53055,2340570,1225855.95515,2024-01-26
1706313600000,0.53055,0.5543,0.52345,0.54835,2781310,1499411.53055,2024-01-27
1706400000000,0.54835,0.55675,0.5143,0.52085,2802912,1505134.5686,2024-01-28
1706486400000,0.52085,0.55095,0.5181,0.54445,2378100,1270735.8307,2024-01-29
1706572800000,0.54445,0.57845,0.53375,0.56005,6269481,3505909.5079,2024-01-30
1706659200000,0.56005,0.57145,0.5311,0.53905,4314077,2384722.838,2024-01-31
1706745600000,0.53905,0.55085,0.5181,0.53315,3159105,1677180.6535,2024-02-01
1706832000000,0.53315,0.54565,0.518,0.5277,2902364,1538050.44795,2024-02-02
1706918400000,0.5277,0.534,0.51905,0.5213,1949703,1030896.5956,2024-02-03
1707004800000,0.5213,0.52425,0.50205,0.5046,2356078,1209866.91135,2024-02-04
1707091200000,0.5046,0.5243,0.496,0.51485,1808543,928568.88485,2024-02-05
1707177600000,0.51485,0.52845,0.50955,0.5219,2173309,1127797.882,2024-02-06
1707264000000,0.5219,0.59645,0.51405,0.5733,13572231,7712578.4799,2024-02-07
1707350400000,0.5733,0.58525,0.5597,0.5691,5807382,3321988.30185,2024-02-08
1707436800000,0.5691,0.60435,0.5668,0.59525,4412882,2565636.32235,2024-02-09
1707523200000,0.59525,0.6102,0.5877,0.59735,4147859,2484432.6296,2024-02-10
1707609600000,0.59735,0.63465,0.59045,0.6017,6155544,3774062.4015,2024-02-11
1707696000000,0.6017,0.6319,0.58265,0.61775,5814641,3532067.17885,2024-02-12
1707782400000,0.61775,0.6593,0.5988,0.6482,4294283,2684359.1029,2024-02-13
1707868800000,0.6482,0.68265,0.63665,0.6677,4541936,2995425.8962,2024-02-14
1707955200000,0.6677,0.67695,0.64065,0.6554,4976516,3304475.95125,2024-02-15
1708041600000,0.6554,0.85795,0.64975,0.7689,42053232,33053318.51225,2024-02-16
1708128000000,0.7689,0.8827,0.74375,0.8682,25731473,20928622.03015,2024-02-17
1708214400000,0.8682,1.17445,0.8302,1.04765,86830257,91810505.08275,2024-02-18
1708300800000,1.04765,1.3053,1.0475,1.089,60889226,70643071.70225,2024-02-19
1708387200000,1.089,1.1519,0.94975,1.13585,45901384,48463413.0167,2024-02-20
1708473600000,1.13585,1.19735,1.01425,1.18955,26722170,29127487.4659,2024-02-21
1708560000000,1.18955,1.49,1.13665,1.40005,48791777,66374863.4815,2024-02-22
1708646400000,1.40005,1.587,1.31345,1.3411,46738724,67596567.05535,2024-02-23
1708732800000,1.3411,1.464,1.25575,1.41425,24953184,33653336.22475,2024-02-24
1708819200000,1.41425,1.75035,1.41115,1.6369,41905592,67821790.1611,2024-02-25
1708905600000,1.6369,1.80475,1.5672,1.6391,34231407,57549239.4901,2024-02-26
1708992000000,1.6391,1.709,1.4357,1.44515,18322171,28832119.4178,2024-02-27
1709078400000,1.44515,2.2225,1.4374,2.19005,52273131,93692378.5493,2024-02-28
1709164800000,2.19005,2.4135,2.0296,2.1311,51999942,115105880.56625,2024-02-29
1709251200000,2.1311,2.87255,2.13025,2.68495,42615594,110081628.19215,2024-03-01
